date,tavg,tmin,tmax,prcp
02-12-2006,20.9,14.6,27.8,
03-12-2006,21.1,17.3,26.6,
04-12-2006,20.9,17,27.3,
05-12-2006,21.3,15.9,28.2,
06-12-2006,20.1,15.5,,
07-12-2006,19.9,,28.2,
08-12-2006,21.1,15.2,28.1,
09-12-2006,20.8,15,27.6,
10-12-2006,20.7,16.3,,
11-12-2006,21.9,19.6,27.8,0
12-12-2006,22.5,19.5,27.1,0.3
13-12-2006,22.3,18.5,28.2,0
14-12-2006,21.2,16.6,27.2,
15-12-2006,21.6,16.4,27.7,
16-12-2006,20.9,15.3,27.8,
17-12-2006,20.1,,26.5,
18-12-2006,20.2,14.5,27.9,
19-12-2006,19.1,14.6,24.1,
20-12-2006,20,15.2,26.5,
21-12-2006,20,15.4,26.7,
22-12-2006,19.7,15.3,25.4,
23-12-2006,21,16,27.4,
24-12-2006,19.9,16.5,25,
25-12-2006,20.5,14.8,27.4,
26-12-2006,19.8,14.6,26.1,
27-12-2006,20.9,16.6,27.3,
28-12-2006,20.3,15.4,27.9,
29-12-2006,19.8,14.2,28.1,
30-12-2006,20.6,14.6,27.6,
31-12-2006,19.8,14.6,27.6,
01-01-2007,20.1,14.4,27.5,
02-01-2007,20.4,14.4,27.5,
03-01-2007,21.2,14.6,27.8,
04-01-2007,20.8,14.6,28.9,
05-01-2007,21.6,15.4,29.9,
06-01-2007,20.8,15.9,28.1,
07-01-2007,21.7,15.1,,
08-01-2007,20.6,14.8,28.2,
09-01-2007,21.3,16.9,28.4,
10-01-2007,20.8,16.7,27.6,
11-01-2007,20.1,15.7,25.2,
12-01-2007,21.3,16.5,28.1,
13-01-2007,20.7,15.2,29.1,
14-01-2007,21.3,14.5,29.7,
15-01-2007,21.9,15.5,30,
16-01-2007,23.1,17.2,31.1,
17-01-2007,22.9,16.8,31,
18-01-2007,21.6,16.5,28.3,
19-01-2007,20.5,14.7,27.9,
20-01-2007,22.3,15.4,29.5,
21-01-2007,22.4,15.3,30.6,
22-01-2007,22.1,15.4,31.5,
23-01-2007,23.2,14.2,32.1,
24-01-2007,22.6,15.9,29.7,
25-01-2007,22,16.4,28.6,
26-01-2007,22.2,17.1,29.6,
27-01-2007,22.7,17.1,29.2,
28-01-2007,22.7,,29.1,
29-01-2007,22.3,17.6,28.8,
30-01-2007,21.8,17.2,28.6,
31-01-2007,22.6,16.2,30.5,
01-02-2007,23.2,15.9,31.9,
02-02-2007,22.6,16.7,29.8,
03-02-2007,21.9,15.8,30,
04-02-2007,22.6,10.6,29.8,
05-02-2007,23.4,16.6,31.4,
06-02-2007,23.4,16.4,31.6,
07-02-2007,23.4,16.5,31.2,
08-02-2007,23.4,16.6,30.5,
09-02-2007,22.7,16.8,29.6,
10-02-2007,22.3,15.8,,
11-02-2007,23.4,18.1,31.4,
12-02-2007,24.6,18.8,31.7,
13-02-2007,24.8,20.6,30.9,
14-02-2007,24.2,17.2,31.6,
15-02-2007,24.2,17.3,31.5,
16-02-2007,24.5,17.3,32.2,
17-02-2007,24.8,20.1,30.6,
18-02-2007,23.7,20.6,29.6,
19-02-2007,22.8,19,29,
20-02-2007,22.7,17.1,30.3,
21-02-2007,22.2,16.4,29.2,
22-02-2007,22.1,14.7,29.8,
23-02-2007,21.5,14.6,29.1,
24-02-2007,23.1,13.7,31.4,
25-02-2007,25.2,17.4,33,
26-02-2007,25,18.8,33.8,
27-02-2007,26.2,21.1,33.2,0
28-02-2007,24.4,18.5,,
01-03-2007,26.3,18.6,33.8,
02-03-2007,26.7,21.7,32.3,
03-03-2007,25.9,21.8,32.2,
04-03-2007,25.6,16.1,31.4,
05-03-2007,24.4,19.1,31.5,
06-03-2007,26.6,,34.1,
07-03-2007,26.2,19.6,33.7,
08-03-2007,25.1,20.8,,
09-03-2007,26.6,20.9,33.1,
10-03-2007,26.7,20,33.3,
11-03-2007,25.7,19.4,33.2,
12-03-2007,25.6,19.1,32.5,
13-03-2007,25.9,18.9,33.4,
14-03-2007,25.7,,32.7,
15-03-2007,26.2,19.7,34,
16-03-2007,26.4,19.9,34,
17-03-2007,26.7,19.7,33.9,
18-03-2007,28.2,19.7,34.8,
19-03-2007,27.3,21.3,34.4,
20-03-2007,27.5,20.9,35.3,
21-03-2007,27.3,22.4,34.1,
22-03-2007,27.8,21.6,34.9,
23-03-2007,28.6,21,35.1,
24-03-2007,28.3,22.5,35.3,
25-03-2007,29.2,23.8,35.9,
26-03-2007,28.8,23.3,35.6,
27-03-2007,28.4,23.3,35,
28-03-2007,28.4,23,35.2,
29-03-2007,28.3,21.7,35.3,
30-03-2007,27.2,20.8,34.4,
31-03-2007,26.7,18.9,34.1,
01-04-2007,28.4,22.1,36,
02-04-2007,29.3,23.2,36.4,
03-04-2007,28.7,22.9,35.9,
04-04-2007,28.6,21.8,36.1,
05-04-2007,28.6,,35.4,
06-04-2007,28,20.2,,
07-04-2007,27.8,22.3,35.1,
08-04-2007,27.6,21.5,34.1,
09-04-2007,27.5,21.9,34.4,
10-04-2007,27.7,22.1,34.6,
11-04-2007,28.4,22.6,34.8,
12-04-2007,26.7,,35.3,
13-04-2007,25.9,20.3,33.2,10.9
14-04-2007,25.6,20.3,31.6,7.1
15-04-2007,26.3,,32.2,0
16-04-2007,27.1,21.2,33,
17-04-2007,26.2,22.2,33.5,
18-04-2007,26.2,,32.8,6.9
19-04-2007,25,,33.2,7.1
20-04-2007,24.7,19.7,30.7,29
21-04-2007,25.7,,33,0
22-04-2007,24.7,18.2,31,74.9
23-04-2007,27.4,22.2,33.9,0
24-04-2007,27.2,22.8,,
25-04-2007,28.8,22.8,35.4,
26-04-2007,28.6,23.2,34.5,
27-04-2007,28.5,23.5,34.3,
28-04-2007,28.7,23.3,34.9,
29-04-2007,28.8,23.3,34.7,
30-04-2007,28.7,23.2,35.1,
01-05-2007,28.1,,34.9,0
02-05-2007,26.8,21.1,33.9,8.9
03-05-2007,25.1,,29.7,2
04-05-2007,26.2,20.8,32.1,0
05-05-2007,26.7,23,33.5,
06-05-2007,25.3,20.8,34.2,25.9
07-05-2007,26.1,20.5,32.1,27.9
08-05-2007,26.3,22.2,31.5,0
09-05-2007,27.2,22.3,33.4,
10-05-2007,27.9,22.2,34.3,
11-05-2007,28.3,22,35.4,
12-05-2007,27.7,22.6,34,
13-05-2007,28,22.8,35.4,
14-05-2007,28.7,22.7,35.6,
15-05-2007,28.1,22.1,34.6,
16-05-2007,28.3,21.9,35.7,
17-05-2007,28.7,22,35.8,
18-05-2007,28.4,23.2,35.4,0
19-05-2007,28.8,23.7,35,
20-05-2007,,,,
21-05-2007,28.8,,34.4,
22-05-2007,28.6,22.9,35.3,
23-05-2007,26.1,,34.2,
24-05-2007,24.3,20.9,31.5,18.3
25-05-2007,25,21.2,31.9,18
26-05-2007,25.3,20.3,30.9,39.1
27-05-2007,24.8,,31.7,0
28-05-2007,24.2,20.4,29.4,13
29-05-2007,24.1,20.3,30.4,0
30-05-2007,24,20.2,30.4,14
31-05-2007,25.9,20,32.6,1
01-06-2007,26.6,20.9,32.9,0
02-06-2007,27.8,21.3,,
03-06-2007,26.7,,33.4,
04-06-2007,26.4,20.9,,14
05-06-2007,25.3,,33.1,14
06-06-2007,25.4,20.8,31.3,
07-06-2007,23.1,20.8,27,1
08-06-2007,24.1,21,,0
09-06-2007,26.4,20.9,31.8,
10-06-2007,25.2,21.9,30.2,
11-06-2007,25.4,21.1,,
12-06-2007,26.4,22.2,31.9,
13-06-2007,26.3,22.1,32.2,
14-06-2007,25.4,21.8,31.8,
15-06-2007,26,20.7,31.6,
16-06-2007,24.2,20.5,29.4,
17-06-2007,24.9,20.2,29.6,0
18-06-2007,24.3,,29.4,1
19-06-2007,23.5,20.1,28.6,0
20-06-2007,23.7,20.5,27.8,0
21-06-2007,22.6,,26.2,0
22-06-2007,21.4,19.9,23.4,6.1
23-06-2007,21.6,19.7,24.5,5.1
24-06-2007,23.4,20.2,28,0.3
25-06-2007,23.1,19.9,27.6,1
26-06-2007,24.4,20.2,28.8,0
27-06-2007,23.3,20.3,27.2,2
28-06-2007,23.1,,28.1,0
29-06-2007,23.5,20.4,27,2
30-06-2007,23.1,20.7,28,0.3
01-07-2007,23.2,20.1,28.6,1
02-07-2007,24,20.3,29.2,2
03-07-2007,24.4,20.9,29.7,0
04-07-2007,23.8,21.1,28.5,0
05-07-2007,24.1,20.8,,0
06-07-2007,24.4,20.7,29.2,
07-07-2007,23.3,,27.9,
08-07-2007,23.9,20.4,30.2,0
09-07-2007,23.4,20,28.7,
10-07-2007,24,20.6,29.1,
11-07-2007,24.3,21,30,
12-07-2007,24.5,21,29.8,
13-07-2007,23.2,,29.2,271.3
14-07-2007,24,20.2,29.9,5.1
15-07-2007,23.8,20.6,29.2,0
16-07-2007,23.3,21,26.9,
17-07-2007,23.8,21,29.9,0
18-07-2007,23.7,20.9,28.5,9.9
19-07-2007,24.6,,29.9,0.3
20-07-2007,23.9,18.8,28.9,83.1
21-07-2007,22.9,,29,0
22-07-2007,22.4,19,27.8,45
23-07-2007,24.3,19.7,,7.9
24-07-2007,22.8,,27.9,0.3
25-07-2007,22.8,,28.1,7.9
26-07-2007,23.8,19.2,29,0
27-07-2007,23.8,20.8,29.2,0
28-07-2007,22.4,20.6,27.4,0
29-07-2007,23.2,20.4,28.6,27.9
30-07-2007,22.3,20.2,26.7,2
31-07-2007,21.8,19.6,26.3,22.1
01-08-2007,22,19.2,26.6,23.1
02-08-2007,21,19.3,26.6,0.5
03-08-2007,21.4,19.4,24.9,16
04-08-2007,22.2,19.9,27.4,0
05-08-2007,21.4,20,24.3,7.9
06-08-2007,21.6,19.6,25,5.1
07-08-2007,21.9,19.6,25.5,0.3
08-08-2007,23.2,20,28.2,0.3
09-08-2007,23.3,20.4,27.9,0
10-08-2007,23.2,,28.4,0
11-08-2007,23.3,19.8,27.9,0.3
12-08-2007,23.2,19.9,27.5,3
13-08-2007,23.8,19.6,29.3,0
14-08-2007,24.5,19.1,30.4,
15-08-2007,24.6,19.8,30.6,
16-08-2007,26,20.2,31.7,
17-08-2007,24.8,22,28.5,
18-08-2007,24.8,21.2,29.9,
19-08-2007,25.8,20.5,31.6,
20-08-2007,23,20.1,29.4,
21-08-2007,22.8,20.4,28,
22-08-2007,21.7,19.7,28.2,64
23-08-2007,22.6,19.8,28.2,
24-08-2007,23.1,20.2,26.8,30
25-08-2007,23.3,,28.8,7.1
26-08-2007,22.9,20.1,28.1,25.9
27-08-2007,23,20.5,25.9,0.3
28-08-2007,,,,
29-08-2007,22.2,,27.2,
30-08-2007,22.6,20,27.2,42.9
31-08-2007,21.9,19.7,26.1,
01-09-2007,22.5,19.6,26.9,
02-09-2007,22.3,19.9,26.4,
03-09-2007,22.4,19.9,28,
04-09-2007,23.3,19.9,28.2,
05-09-2007,21.9,,27.2,0
06-09-2007,22.9,20,26.4,9.9
07-09-2007,23.5,20.2,28.6,0
08-09-2007,25,20.3,30.9,
09-09-2007,25,19.9,30.3,4.1
10-09-2007,25.3,20.1,31.3,14
11-09-2007,25.2,21.9,30.4,0
12-09-2007,24.1,,31,0.3
13-09-2007,23.4,18.8,29.1,79
14-09-2007,21.6,,25.1,0
15-09-2007,22.3,19.7,27,31
16-09-2007,22.3,20.2,26.9,7.1
17-09-2007,22.1,,25.9,5.1
18-09-2007,21.7,19.2,24.9,7.9
19-09-2007,21.8,19.5,27.5,0.5
20-09-2007,23.1,19.5,27.6,11.9
21-09-2007,22.9,20.3,28.1,0
22-09-2007,22.9,19.6,27.3,
23-09-2007,23.7,19.4,28.9,
24-09-2007,22.7,,26.4,
25-09-2007,22.9,,26.9,0
26-09-2007,23.6,18.9,27.9,2
27-09-2007,24.2,20.4,29.1,0
28-09-2007,23.4,20,29.8,
29-09-2007,23.7,20,,
30-09-2007,24.4,20.2,29.6,
01-10-2007,23.2,20.8,27.9,
02-10-2007,23.2,20.2,28.7,
03-10-2007,23.2,19.9,28.6,
04-10-2007,24.3,20.9,29.1,0
05-10-2007,24.2,20.4,29.9,
06-10-2007,24,19.7,29.8,
07-10-2007,24.1,19.3,29.5,
08-10-2007,23.9,19.2,29.2,
09-10-2007,24.2,20.3,29.9,
10-10-2007,25,19,31.5,
11-10-2007,25.3,20.3,30.6,
12-10-2007,25.4,20.4,32.1,
13-10-2007,24.9,20.3,31.6,
14-10-2007,25.3,19.8,32.3,
15-10-2007,25.3,19.1,31.8,
16-10-2007,25.8,19.9,30.5,
17-10-2007,23.6,,28.9,
18-10-2007,22.5,18.1,29,27.9
19-10-2007,22.8,18.9,28.3,6.1
20-10-2007,21.9,,27.3,6.1
21-10-2007,22.6,19.4,28,51.1
22-10-2007,,,,
23-10-2007,21.6,19.4,25.2,6.1
24-10-2007,21.9,19.9,25.1,8.9
25-10-2007,22.3,19.6,27,5.1
26-10-2007,21.3,19.9,23.5,3
27-10-2007,22.1,19.8,26.8,5.1
28-10-2007,20.8,,23.2,5.1
29-10-2007,20.1,16.7,24,16
30-10-2007,21.7,18.9,26.4,0
31-10-2007,23.1,19.9,27.7,10.9
01-11-2007,22.9,20.6,25.9,0.3
02-11-2007,22.9,,29,0
03-11-2007,22.4,19,27.2,9.9
04-11-2007,21.5,,24.2,9.9
05-11-2007,23.3,19,27.2,0.3
06-11-2007,23.8,20.6,29.5,0
07-11-2007,23.3,,29.4,15
08-11-2007,23.3,17.9,29.2,0
09-11-2007,22.5,,28.8,
10-11-2007,22.2,17.4,28.8,
11-11-2007,22.1,17.1,28.6,
12-11-2007,22.2,,28.1,
13-11-2007,21.6,17,28.6,
14-11-2007,20.6,,27.8,
15-11-2007,21,12.7,29.3,
16-11-2007,21.2,14.2,30.1,
17-11-2007,20.1,13.8,26.7,
18-11-2007,21.5,15.3,28.6,
19-11-2007,21.3,19.5,24.3,
20-11-2007,21.3,19.4,24.9,
21-11-2007,22.7,18.7,27.1,0
22-11-2007,22.7,19.2,29.4,
23-11-2007,21.3,,29,
24-11-2007,20.8,14.9,28.9,
25-11-2007,19.7,,27.6,
26-11-2007,20.9,13.1,27.2,
27-11-2007,21.9,17.2,28.5,
28-11-2007,21.9,17.9,26.8,
29-11-2007,21.7,17.8,27.4,
30-11-2007,21.4,17.3,27.6,
01-12-2007,21.5,17.5,27.9,
02-12-2007,20.8,16.1,26.6,
03-12-2007,20.1,16.6,25.6,
04-12-2007,20.7,17.3,25.6,0
05-12-2007,18.3,16.8,23.6,
06-12-2007,19,16.8,23.9,0.5
07-12-2007,18,,20.2,3
08-12-2007,20.6,16.2,27.4,1
09-12-2007,21.5,16.6,27.7,0
10-12-2007,21.6,16.9,27.9,
11-12-2007,20.6,16.1,26.6,
12-12-2007,20.4,16.4,25.5,
13-12-2007,20.9,17.3,26.2,
14-12-2007,20.6,18,24.7,
15-12-2007,20.4,18,23.6,
16-12-2007,20.6,,26.4,0
17-12-2007,20.7,16.1,26.8,
18-12-2007,19.1,17.9,22.1,0
19-12-2007,19,18,20.3,1
20-12-2007,20.2,17.6,,23.1
21-12-2007,21.9,18.6,26.7,14
22-12-2007,21.5,17.2,27.6,0
23-12-2007,19.9,,27.4,
24-12-2007,20.7,13.6,29.5,
25-12-2007,19.9,11.8,29.2,
26-12-2007,20.7,14.2,29.2,
27-12-2007,21.2,14.1,29.1,
28-12-2007,22.1,15.9,28.7,
29-12-2007,22.6,16.2,29.6,
30-12-2007,22.7,16.7,29.1,
31-12-2007,21.2,16.4,27.3,
01-01-2008,20.8,15.3,,
02-01-2008,20.1,14,27.6,
03-01-2008,20.2,13.8,28.3,
04-01-2008,21.3,,26.3,
05-01-2008,20.4,,26.6,0
06-01-2008,19.9,15,26.9,0
07-01-2008,19.7,14.7,27.2,
08-01-2008,19.9,14.7,,
09-01-2008,20.3,14.3,28.4,
10-01-2008,21.3,15.5,29.9,
11-01-2008,21.6,15,30.2,
12-01-2008,21.5,14.6,29.3,
13-01-2008,21.6,15.3,30.2,
14-01-2008,21.6,15.3,30.2,
15-01-2008,21.4,14.5,29.4,
16-01-2008,21.7,15.6,29.6,
17-01-2008,21.1,13.6,29.7,
18-01-2008,20.5,14.7,28.9,
19-01-2008,20.6,13.8,29.2,
20-01-2008,21.4,14.2,30.2,
21-01-2008,22.2,15.1,30.5,
22-01-2008,22.3,17.5,29.2,
23-01-2008,22.6,17.9,30.4,
24-01-2008,22.9,17.4,31,
25-01-2008,23.1,18.5,29.6,
26-01-2008,23.7,18.2,31,
27-01-2008,24.2,18.7,31.2,
28-01-2008,23.6,19.7,29.7,
29-01-2008,23.6,19.2,30.4,
30-01-2008,23.1,19.6,,
31-01-2008,23.7,18.4,31.2,
01-02-2008,24.1,19.4,31,
02-02-2008,24.3,20.4,30.5,
03-02-2008,24,20.1,30.9,
04-02-2008,23.2,19.3,29.3,0.3
05-02-2008,23,19.6,28.5,0
06-02-2008,23.5,18.2,30.2,
07-02-2008,23.4,17.8,28.4,
08-02-2008,23.5,19.5,28,
09-02-2008,23,19.9,28,0
10-02-2008,23.7,20.6,29.6,9.9
11-02-2008,23.1,20.4,29.5,9.9
12-02-2008,23.3,20.3,29.4,0
13-02-2008,23.7,19.5,30.2,
14-02-2008,23.2,20,27.7,
15-02-2008,22.3,18.8,27.3,
16-02-2008,23.5,18.5,30.2,
17-02-2008,24.1,,30.9,
18-02-2008,22.7,17.3,31.2,
19-02-2008,23.8,16.8,31.1,
20-02-2008,24.3,18.6,30.8,
21-02-2008,24.7,18.2,32.1,
22-02-2008,24.4,18.9,31.7,
23-02-2008,24,17.7,31.7,
24-02-2008,23.9,,31.4,
25-02-2008,24.8,17.9,,
26-02-2008,24.7,18.5,32.1,
27-02-2008,24.5,16.5,30.6,
28-02-2008,23.4,16,31.4,
29-02-2008,23.9,17,,
01-03-2008,24.9,17.6,32.6,
02-03-2008,24.7,18.6,32.1,
03-03-2008,24.8,17.6,32.6,
04-03-2008,23.9,,31.3,
05-03-2008,24.2,16.2,31.9,
06-03-2008,25.1,16.7,31.6,
07-03-2008,23.3,16.3,30.3,
08-03-2008,23.1,14.4,31.1,
09-03-2008,23.7,15.1,31.4,
10-03-2008,24,16,31.2,
11-03-2008,24.6,18.6,30.4,
12-03-2008,22.8,,27.7,
13-03-2008,24.2,19.2,29.7,
14-03-2008,24.7,21.2,31,
15-03-2008,23.4,,30.2,3
16-03-2008,23.3,20.1,28.8,18
17-03-2008,23.8,19.8,31.1,0.5
18-03-2008,24.9,19.5,31.8,0
19-03-2008,24.6,19.8,31,
20-03-2008,22.3,,28.4,
21-03-2008,21.3,19.9,23.7,
22-03-2008,22.1,20.2,25,
23-03-2008,23.8,20.8,29.5,
24-03-2008,23.8,20.3,30.2,0
25-03-2008,24.5,20.4,29.6,0
26-03-2008,24.3,,30.9,2
27-03-2008,24.3,19,30,18
28-03-2008,24.3,,31.2,0
29-03-2008,25.2,18.8,31.5,3
30-03-2008,24.2,,30.8,0
31-03-2008,25.1,20.8,29.9,2
01-04-2008,25.2,22.2,30,0
02-04-2008,24,,28.1,
03-04-2008,24.7,20.7,30.2,6.1
04-04-2008,23.3,,27.7,0
05-04-2008,25.3,20.3,30.2,2
06-04-2008,24.6,20.8,30.1,0
07-04-2008,24.7,19.9,30.3,
08-04-2008,25.9,18.9,32.2,
09-04-2008,26.1,20,32.9,
10-04-2008,25.7,20.2,31.8,
11-04-2008,26.2,20,32.8,
12-04-2008,28.6,19.7,34,
13-04-2008,27.4,20.4,34.9,
14-04-2008,27.7,21.8,35.2,
15-04-2008,27.8,22.9,34.7,
16-04-2008,28.1,22.6,34.5,
17-04-2008,28.2,23,35.2,
18-04-2008,27.1,22.7,35,
19-04-2008,28.8,22.3,35.2,
20-04-2008,28.5,23.3,35.5,
21-04-2008,29.3,22.1,36.9,
22-04-2008,27.6,23.2,35.6,
23-04-2008,27.7,21.6,34.6,4.1
24-04-2008,27.8,21.7,34.3,0
25-04-2008,27.8,22.2,35,
26-04-2008,27.9,21.8,34.6,
27-04-2008,27.9,23.3,34.2,
28-04-2008,27.1,23.4,32.1,
29-04-2008,25.6,,32.7,
30-04-2008,26.2,20.5,36,0
01-05-2008,27.1,22,33.4,13
02-05-2008,27,21.8,35,0
03-05-2008,27.8,22.9,35.4,0.5
04-05-2008,27.6,22.2,35.6,0
05-05-2008,28.5,21,35.4,
06-05-2008,26.1,20.9,34.4,
07-05-2008,27.6,21.9,35.5,
08-05-2008,25.5,,35.2,0.8
09-05-2008,25.9,21.2,32.7,1
10-05-2008,27.2,22,34.8,0
11-05-2008,27.8,21.8,34.5,
12-05-2008,27.8,22.5,35.1,
13-05-2008,27.9,22,35.6,
14-05-2008,27.6,21.5,35.3,
15-05-2008,27.9,22,35,
16-05-2008,27.9,22.2,35.5,
17-05-2008,28.1,21.8,35.1,
18-05-2008,27.8,,35,
19-05-2008,26.6,22.4,35.1,
20-05-2008,26.4,,34.2,1
21-05-2008,25.5,20.6,34,2
22-05-2008,24.9,20.7,32.4,19.1
23-05-2008,23.9,20.9,32.1,9.9
24-05-2008,24.4,20.4,31.5,14
25-05-2008,25.5,21.3,31.9,13
26-05-2008,26.4,20.9,32.4,1
27-05-2008,24.8,21.8,32.9,0
28-05-2008,23.8,21.4,31.9,3
29-05-2008,25.1,20.8,,3
30-05-2008,24.8,20.3,31.2,3
31-05-2008,23.3,,30,0
01-06-2008,22.5,18.7,29.8,66
02-06-2008,24.7,19.5,30,43.9
03-06-2008,25.8,,31.2,0
04-06-2008,25.8,20.7,31.9,
05-06-2008,26.1,21.2,,
06-06-2008,24.7,20.7,30.2,0
07-06-2008,24.4,20.9,28.5,0.5
08-06-2008,23.6,20.4,28,0
09-06-2008,22.9,20.2,27.3,
10-06-2008,23.8,20.7,28.1,0
11-06-2008,24.3,20.9,28.8,0
12-06-2008,23.3,20.5,26.5,0
13-06-2008,23.3,,27.3,0
14-06-2008,23.3,20.2,28.1,
15-06-2008,23.6,20.1,27.6,
16-06-2008,24.4,20.5,30,0
17-06-2008,23.8,20.9,27,
18-06-2008,23.9,20,28.9,
19-06-2008,24.3,20.4,29.4,0
20-06-2008,25.3,19.9,31.9,0
21-06-2008,25.3,20.8,31.6,0.3
22-06-2008,24.6,,31.5,0.3
23-06-2008,24.3,20.5,30.9,3
24-06-2008,24.8,20.4,30.4,0
25-06-2008,24.3,19.9,31,
26-06-2008,24.2,19.9,29.4,
27-06-2008,24.3,20.6,29.8,
28-06-2008,22.7,,27.4,
29-06-2008,23.1,20.1,29.2,
30-06-2008,23.5,19.7,29.4,0
01-07-2008,22.2,,27.5,0
02-07-2008,22.8,18.6,28.8,7.1
03-07-2008,24.3,19.5,30.3,21.1
04-07-2008,25,20.3,30.4,0
05-07-2008,24.5,20.6,28.8,
06-07-2008,23.3,20.3,26.4,
07-07-2008,22.7,20.4,29,0
08-07-2008,23,19.8,29.4,7.1
09-07-2008,22.4,19.8,27.5,0.5
10-07-2008,23.3,19.8,27.9,4.1
11-07-2008,23.8,19.5,30.1,0
12-07-2008,24.3,19.8,29.7,
13-07-2008,25.6,19.7,31.6,
14-07-2008,25.6,21.2,32.4,
15-07-2008,24.3,19.8,29.7,40.9
16-07-2008,24.3,20.3,28.7,64
17-07-2008,24.8,21.1,29.6,0
18-07-2008,24.9,21.2,30.1,
19-07-2008,23.8,20.4,,2
20-07-2008,23.9,,29.9,0
21-07-2008,23.3,20.2,29.5,83.1
22-07-2008,23.8,20,29.7,7.1
23-07-2008,24.6,20.9,30.4,5.1
24-07-2008,23,,28.6,0.5
25-07-2008,21.3,19.9,25,10.9
26-07-2008,22.1,19.5,27.1,7.1
27-07-2008,21.3,,25.2,0.3
28-07-2008,22.3,19.3,26.3,15
29-07-2008,21.9,,27,0
30-07-2008,22.2,19.8,25.4,1
31-07-2008,22.6,20,27.5,7.1
01-08-2008,22.6,19.9,28.9,3
02-08-2008,23.2,20.4,26.9,2
03-08-2008,22.6,20.4,26,0
04-08-2008,22.8,20.4,26.6,2
05-08-2008,22.8,20,28.4,0.3
06-08-2008,23.5,20.2,28.5,0.8
07-08-2008,24,20.6,29.2,0.5
08-08-2008,22.6,,26.1,0.3
09-08-2008,22.4,20.5,25.5,0.5
10-08-2008,22.2,,27.1,0
11-08-2008,22.2,19.5,26.8,0.3
12-08-2008,22.3,19.3,27.9,0.3
13-08-2008,22.3,20.2,26.9,4.1
14-08-2008,21.5,,26,5.1
15-08-2008,21.6,19.4,25,57.9
16-08-2008,22.2,19.3,26.3,1
17-08-2008,22.8,20,27.1,2
18-08-2008,23.2,20.4,27.2,13
19-08-2008,23.1,20.5,28.1,42.9
20-08-2008,22.7,20.4,26.6,8.9
21-08-2008,22.3,20.5,27.1,0
22-08-2008,23.4,19.8,28.1,2
23-08-2008,23.5,19.9,28.7,0
24-08-2008,23.3,19.6,28.2,
25-08-2008,23.5,,28.8,0
26-08-2008,22.6,19.5,29.1,25.9
27-08-2008,23.2,19.4,29.2,66
28-08-2008,24.3,20,29.8,57.9
29-08-2008,25.2,21.5,29.7,1
30-08-2008,24.2,,29.9,0.5
31-08-2008,22.4,20.9,26.5,9.9
01-09-2008,23.4,20.7,27.5,21.1
02-09-2008,23.7,19.1,29.3,65
03-09-2008,23.6,21.2,27.8,10.9
04-09-2008,24.7,19.5,30.1,7.1
05-09-2008,25.2,21.8,30.6,0
06-09-2008,24.6,,28.6,
07-09-2008,22.4,,26,9.9
08-09-2008,21.9,,26,0
09-09-2008,22.3,19.2,26.4,22.1
10-09-2008,22.2,19.7,26.5,0
11-09-2008,22.2,,26.1,2
12-09-2008,21.8,18.6,26.9,0
13-09-2008,22.8,19.1,27.5,0
14-09-2008,22.1,19.2,27.5,0
15-09-2008,23,18.4,27.7,1
16-09-2008,22.9,,27.7,0
17-09-2008,23.6,18.6,29.5,
18-09-2008,23.2,18.9,28.7,
19-09-2008,22.9,19,27.6,
20-09-2008,23.7,20.3,28,0.5
21-09-2008,23.9,20,29,0
22-09-2008,24.1,19.4,30.4,
23-09-2008,24.4,19.8,29.5,
24-09-2008,24.3,20.4,29.7,
25-09-2008,24.8,20.5,30,0.5
26-09-2008,24.1,20.1,30.4,0
27-09-2008,24.7,19.7,31.3,
28-09-2008,24.5,19.5,31.6,
29-09-2008,24.6,20,30.3,
30-09-2008,25.2,20.2,30.4,
01-10-2008,25.3,21.3,31.4,
02-10-2008,24,,29.8,
03-10-2008,23.3,20.8,29.1,
04-10-2008,23.5,20.9,28.8,
05-10-2008,22.1,20.4,27.3,
06-10-2008,23.3,,28.4,
07-10-2008,22.9,19.6,29.3,40.9
08-10-2008,24,20.3,28.7,2
09-10-2008,24.2,20.5,30.4,0
10-10-2008,24.2,20.6,29.7,
11-10-2008,23.9,20.4,29.3,
12-10-2008,23.2,20,28,
13-10-2008,22.5,20.1,26.6,0
14-10-2008,22,14.8,27.2,
15-10-2008,22.8,20.2,27.8,
16-10-2008,22.3,19.6,26.8,
17-10-2008,23.2,20.4,28.4,
18-10-2008,22.5,20.4,27.3,1
19-10-2008,22.8,19.8,28.9,2
20-10-2008,22.7,19,27.6,7.1
21-10-2008,22.2,20.4,25.2,0.5
22-10-2008,21.8,20.4,24.3,1
23-10-2008,22.8,19.9,27.9,5.8
24-10-2008,21.7,,25.7,35.1
25-10-2008,22.5,19.7,26.2,30
26-10-2008,20.9,,26.5,7.1
27-10-2008,21.2,14.7,29,0
28-10-2008,21.2,15.4,28.8,
29-10-2008,21.8,15.1,28.2,
30-10-2008,21.5,16.1,,
31-10-2008,22.1,15.5,30,
01-11-2008,21.8,15,29.1,
02-11-2008,21.7,15,28.9,
03-11-2008,21.9,15.2,29.7,
04-11-2008,22.2,15.4,29.8,
05-11-2008,22.2,16,29.5,
06-11-2008,21.7,15.6,28.9,
07-11-2008,22.2,17,29,
08-11-2008,21.9,17,29,
09-11-2008,22.9,17.4,29.6,
